INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
f54e6c4f-6176-4503-a231-0020599f89f3	0.95	2831247	A 4-day incubation with cortisol induced a dose dependent decrease in both basal and long term CRH stimulated ACTH release, with no difference in the IC50 (1 X 10 (-8) mol/L).	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:POMC))
05f23638-d18d-4f08-bd66-b8dda54efe34	0.95	28328948	8-iso-PGF 2alpha, was detected in the heart perfusate and may provide more insight into the mechanism (s) by which CYP2J2 overexpression enhanced CRH in Tie2-CYP2J2 Tr mice.	reach	p(HGNC:CYP2J2)	directlyIncreases	act(p(HGNC:CRH))
01fc44ce-42ce-421e-910a-9585638e1f7c	0.86	28328948	Compared to WT mice, Tie2-CYP2J2 Tr mice had enhanced CRH, including repayment volume, repayment duration, and repayment and debt ratio (P < 0.05).	reach	p(HGNC:TFRC)	directlyIncreases	act(p(HGNC:CRH))
05f23638-d18d-4f08-bd66-b8dda54efe34	0.95	28328948	Endothelial overexpression of CYP2J2 enhanced CRH in Tie2-CYP2J2 Tr compared to WT mice.	reach	p(HGNC:CYP2J2)	directlyIncreases	act(p(HGNC:CRH))
05f23638-d18d-4f08-bd66-b8dda54efe34	0.95	28328948	Endothelial overexpression of human CYP2J2 increased CRH after brief ischemia in Tie2-CYP2J2 Tr mice compared to WT mice.	reach	p(HGNC:CYP2J2)	directlyIncreases	act(p(HGNC:CRH))
05f23638-d18d-4f08-bd66-b8dda54efe34	0.95	28328948	In summary, the findings of this study demonstrate that endothelial overexpression of CYP2J2 enhances CRH possibly through augmenting the CYP epoxygenase pathway, which was manifested by increased EETs, increased EpOMEs, and decreased 8-iso-PGF 2alpha.	reach	p(HGNC:CYP2J2)	directlyIncreases	act(p(HGNC:CRH))
01fc44ce-42ce-421e-910a-9585638e1f7c	0.86	28328948	In this study, these Tie2-CYP2J2 Tr mice had increased CRH compared to WT mice.	reach	p(HGNC:TFRC)	directlyIncreases	act(p(HGNC:CRH))
05f23638-d18d-4f08-bd66-b8dda54efe34	0.95	28328948	Our data demonstrated that : 1) Endothelial overexpression of CYP2J2 was associated with changes in some oxylipin profiles, including increase in EETs, EpOMEs, and some mid-chain HETEs; 2) Brief ischemia caused changes in some oxylipin profiles, including decrease in mid-chain HETEs, HODEs, and prostanoids; 3) Endothelial overexpression of CYP2J2 increased CRH; 4) Inhibition of CYP epoxygenases (by MS-PPOH) attenuated CRH in WT and Tie2-CYP2J2 Tr mice; and 5) Inhibition of omega-hydroxylases (by DDMS) enhanced CRH in WT and Tie2-CYP2J2 Tr mice.	reach	p(HGNC:CYP2J2)	directlyIncreases	act(p(HGNC:CRH))
05f23638-d18d-4f08-bd66-b8dda54efe34	0.95	28328948	These data demonstrate that vascular endothelial overexpression of CYP2J2, through changing the oxylipin profiles, enhances CRH.	reach	p(HGNC:CYP2J2)	directlyIncreases	act(p(HGNC:CRH))
05f23638-d18d-4f08-bd66-b8dda54efe34	0.95	28328948	We hypothesized that vascular endothelial overexpression of human CYP2J2 enhances CRH through modulation of oxylipin profiles; and inhibition of omega-hydroxylases enhances CRH, whereas inhibition of CYP-epoxygenases reduces CRH.	reach	p(HGNC:CYP2J2)	directlyIncreases	act(p(HGNC:CRH))
798a78d8-88e3-4aa9-a11e-a15126ee063b	0.95	28336818	It has been proposed by these studies that OT release in response to stress operates sequestering CRTC3 in the cytosol, resulting in its reduced binding to CRH gene promoter, and ultimately, decreased CRH gene expression.	reach	p(HGNC:OXT)	directlyDecreases	p(HGNC:CRH)
798a0e31-0611-4e00-b44e-f6d4cbf04cf2	0.95	28337596	Together these data showed that the anti-stress effects of prolactin are not the result of prolactin directly regulating CRH neurons.	reach	p(HGNC:PRL)	directlyIncreases	act(p(HGNC:CRH))
798a0e31-0611-4e00-b44e-f6d4cbf04cf2	0.95	28337596	We tested the hypothesis that prolactin directly targets hypothalamic corticotropin releasing hormone (CRH) neurons.	reach	p(HGNC:PRL)	directlyIncreases	act(p(HGNC:CRH))
b825c715-49b4-439b-98be-e9e8dea5d4a1	0.86	28368521	Clamping exogenous CRH or AVP input could allow indirect quantification of the impact of the endogenous heterotypic hormone.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IMPACT))
1a44e4b4-98b9-4ebd-b275-ecaa6c0d3323	0.86	28373831	At the same time ARC neurons innervate the PVN and central NPY administration increases the level of CRH, ACTH and corticosterone.	reach	p(HGNC:NPY)	directlyIncreases	p(HGNC:CRH)
02d1c7cf-54c1-4d90-bf1a-987a3e20f4b5	0.95	28373831	Orexin neurons are directly activated by CRH and stress and play a key role in stress induced overconsumption of food, and reinstatement of alcohol- and drug seeking behavior.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:HCRT))
922b4f9a-5261-4e20-b63c-5164fb5e43e0	0.86	28374855	It has been shown that FGF21 increases CRH mRNA expression in the brain including in PVN during fasting in mice XREF_BIBR.	reach	p(HGNC:FGF21)	directlyIncreases	p(HGNC:CRH)
922b4f9a-5261-4e20-b63c-5164fb5e43e0	0.86	28374855	Previous study, however, reported that FGF21 increases CRH mRNA expression in the hypothalamus XREF_BIBR.	reach	p(HGNC:FGF21)	directlyIncreases	p(HGNC:CRH)
02d1c7cf-54c1-4d90-bf1a-987a3e20f4b5	0.95	28377228	In rat, CRH directly stimulates the release of hypocretin during acute stress.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:HCRT))
b8fb032c-f997-41de-9d50-176f55dcf87b	0.86	28384243	Previous findings in mice have shown that central nervous, but not intraperitoneal, administration of NPS dose-dependently inhibits distal colonic transit [XREF_BIBR] as well as restraint stress and corticotropin releasing factor induced defecation [XREF_BIBR].	reach	p(HGNC:NPS)	directlyDecreases	act(p(HGNC:CRH))
a0ec44e0-5d0a-4dfa-b3fc-e3a30101d7d5	0.95	2840981	Earlier observations in our laboratory indicated that i.v. infusion of human and rat corticotropin releasing hormone (hCRH) suppresses pulsatile luteinizing hormone (LH) and follicle stimulating hormone (FSH) release in ovariectomized rhesus monkeys.	reach	p(HGNC:CRH)	directlyDecreases	act(p(FPLX:FSH))
a0ec44e0-5d0a-4dfa-b3fc-e3a30101d7d5	0.95	2840981	Earlier observations in our laboratory indicated that i.v. infusion of human and rat corticotropin releasing hormone (hCRH) suppresses pulsatile luteinizing hormone (LH) and follicle stimulating hormone (FSH) release in ovariectomized rhesus monkeys.	reach	p(HGNC:CRH)	directlyDecreases	act(p(FPLX:FSH))
86a5db42-e9b8-41c6-a1ab-d30ee0f013c7	0.98	28413828	CRH can inhibit IL-1beta, and central injections of CRH have been shown to increase sleep latency and attenuate NREMS in rabbits [XREF_BIBR].	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:IL1B))
86a5db42-e9b8-41c6-a1ab-d30ee0f013c7	0.98	28413828	CRH can inhibit IL-1β, and central injections of CRH have been shown to increase sleep latency and attenuate NREMS in rabbits [ xref ].	sparser	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:IL1B))
dfb07da4-62d1-4b61-b80d-6c482a90a303	1.0	28512295	CREB was phosphorylated by both CRH and serum to a similar extent at 5 and 30min time points although the responses were stronger in cells simultaneously incubated with both stimuli, denoting different mechanisms involved in CREB activation by CRH and serum.	reach	p(HGNC:CRH)	directlyIncreases	p(FPLX:CREB, pmod(Ph))
4904a230-bbed-46f3-90a7-7e60a66fd996	0.99	28512295	CREB was phosphorylated by both CRH and serum to a similar extent at 5 and 30 min time points although the responses were stronger in cells simultaneously incubated with both stimuli, denoting different mechanisms involved in CREB activation by CRH and serum (Fig.  xref ).	sparser	p(HGNC:CRH)	directlyIncreases	act(p(FPLX:CREB))
dfb07da4-62d1-4b61-b80d-6c482a90a303	1.0	28512295	CREB was phosphorylated by both CRH and serum to a similar extent at 5 and 30 min time points although the responses were stronger in cells simultaneously incubated with both stimuli, denoting different mechanisms involved in CREB activation by CRH and serum (Fig.  xref ).	sparser	p(HGNC:CRH)	directlyIncreases	p(FPLX:CREB, pmod(Ph))
db20c9ef-496c-4e8a-8875-79ecc8d3db69	1.0	28512295	CRH induced a strong phosphorylation of ERK1/2 at the early time point of 5min and a small ERK1/2 response at 30min and 3h time points, consistent with the temporal profile of ERK1/2 activation in HT22-CRHR1 cells 13.	reach	p(HGNC:CRH)	directlyIncreases	p(FPLX:ERK, pmod(Ph))
db20c9ef-496c-4e8a-8875-79ecc8d3db69	1.0	28512295	CRH induced a strong phosphorylation of ERK1/2 at the early time point of 5 min and a small ERK1/2 response at 30 min and 3 h time points, consistent with the temporal profile of ERK1/2 activation in HT22-CRHR1 cells  xref  .	sparser	p(HGNC:CRH)	directlyIncreases	p(FPLX:ERK, pmod(Ph))
dfb07da4-62d1-4b61-b80d-6c482a90a303	1.0	28512295	It has been shown that ERK1/2 activation is not required for differentiation nor CREB phosphorylation in immortalized hippocampal cells XREF_BIBR, XREF_BIBR and in primary hippocampal cells, CRH triggered CREB phosphorylation independently from ERK1/2 44.	reach	p(HGNC:CRH)	directlyIncreases	p(FPLX:CREB, pmod(Ph))
dfb07da4-62d1-4b61-b80d-6c482a90a303	1.0	28512295	It has been shown that ERK1/2 activation is not required for differentiation nor CREB phosphorylation in immortalized hippocampal cells xref , xref and in primary hippocampal cells, CRH triggered CREB phosphorylation independently from ERK1/2  xref  .	sparser	p(HGNC:CRH)	directlyIncreases	p(FPLX:CREB, pmod(Ph))
518827f7-9bd6-43ea-8ff7-5f083d24f265	0.92	28512295	Simultaneous inhibition of calcium response and sAC activity impaired the neuritogenic effect of CRH to a similar extent, suggesting that calcium and sAC are involved in the same mechanism.	reach	p(HGNC:ADCY10)	directlyIncreases	act(p(HGNC:CRH))
274f86c2-624b-42df-988e-d4b6ea846f13	0.88	28512295	We analysed the activation of ERK1/2, AKT and CREB by CRH, serum and both stimuli combined (Fig.  xref ).	sparser	p(HGNC:CRH)	directlyIncreases	act(p(FPLX:AKT))
4904a230-bbed-46f3-90a7-7e60a66fd996	0.99	28512295	We analysed the activation of ERK1/2, AKT and CREB by CRH, serum and both stimuli combined (Fig.  xref ).	sparser	p(HGNC:CRH)	directlyIncreases	act(p(FPLX:CREB))
748b83ee-dd42-4562-be90-b245fd42fd87	1.0	28512295	We have previously determined that CRH stimulation of CRHR1 leads to a rapid and sustained increase of intracellular cAMP levels using the HT22-CRHR1 cell line as a neuronal hippocampal model 9.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRHR1))
518827f7-9bd6-43ea-8ff7-5f083d24f265	0.92	28512295	We have recently demonstrated that, in addition to tmACs, sAC contributes to the CRH activated CRHR1 cAMP response 9.	reach	p(HGNC:ADCY10)	directlyIncreases	act(p(HGNC:CRH))
dfb07da4-62d1-4b61-b80d-6c482a90a303	1.0	28512295	We next sought to determine the involvement of PKA and ERK1/2 in CRH-dependent CREB phosphorylation.	sparser	p(HGNC:CRH)	directlyIncreases	p(FPLX:CREB, pmod(Ph))
bb564913-f30b-44ec-9b62-45a64ac25f57	0.95	28512295	Whereas PKA inhibition prevented CRH mediated c-fos induction, we observed that c-fos expression was also diminished in presence of the MEK1/2 inhibitor.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:FOS))
518827f7-9bd6-43ea-8ff7-5f083d24f265	0.92	28512295	tmAC and sAC mediate CREB activation in response to CRH.	reach	p(HGNC:ADCY10)	directlyIncreases	act(p(HGNC:CRH))
c568b510-e322-41e0-8e30-90abf5898940	0.95	28522965	These changes in CORT patterns correlated with decreased vasopressin (AVP) and increased corticotropin releasing hormone (CRH) within the paraventricular nucleus of the hypothalamus (PVN) of adolescent ethanol exposed rats following acute and binge ethanol challenge, suggesting alterations in central regulation of HPA axis regulation.	reach	p(HGNC:CORT)	directlyIncreases	act(p(HGNC:CRH))
0185313f-33c3-49ef-ba7c-ea6f788cf278	0.86	28573220	Collectively, this study has demonstrated that JYAS-D could produce a significant antidepressant effect in CUS model rats through down-regulating serum concentration of CORT, ACTH and CRH levels, increasing content of hippocampus GR and regulating the equilibrium of proportion of amino acids neurotransmitter.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GSR))
e2589a34-25cc-4079-a89a-41cc8ae90ee0	0.86	28608000	The results confirmed that nesfatin-1 (10 -9 ~ 10 -7 mol/L) could up-regulate the expression of CRH.	reach	p(HGNC:NUCB2)	directlyIncreases	p(HGNC:CRH)
23b74814-898a-454d-b4cb-7ef9fa3a9550	0.95	28614607	The results from the present study collectively suggest that CRH neuronal activity is modulated by AVT via V1aR involving BDNF and TrkB glia in the NHpC.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:BDNF))
47e1a5ee-253b-449c-ba68-bbc79b84ccf6	0.92	28618089	Moreover, tube formation assay showed that CRH treated colon cancer cell supernatant significantly promoted tube formation of human umbilical vein endothelial cells (HUVECs).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:TUBE1))
2867274e-e710-4e8b-9c4b-768ac1d0d69b	0.95	28618089	The CRH induced IL-6 promoted phosphorylation of janus kinase 2 (JAK2) and signal transducers and activators of transcription 3 (STAT3).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL6))
18f138c0-3487-4c13-8001-95612b16bd2c	0.95	28633663	Through these investigations, a picture begins to form that includes three possible mechanisms for CRH induced Abeta increases.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:APP))
c65b1c6e-fcca-41c7-a11f-a921d780891c	0.95	28654010	For example, arginine vasopressin (AVP) has been co-localized with CRH in the PVN [XREF_BIBR, XREF_BIBR, XREF_BIBR], indicating that AVP may increase CRH neuronal activity and ACTH secretion, which would stimulate CORT release [XREF_BIBR].	reach	p(HGNC:AVP)	directlyIncreases	act(p(HGNC:CRH))
015e6816-8556-404c-9553-d83064779dc3	0.92	28654010	Pharmacological antagonists of CRH receptors attenuate the stress induced release of both CORT and PRL, suggesting that the activation of the HPA axis may stimulate PRL release [XREF_BIBR].	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:CORT))
bab671f9-4d29-4f7c-accb-f89f80da9078	0.92	28654010	Pharmacological antagonists of CRH receptors attenuate the stress induced release of both CORT and PRL, suggesting that the activation of the HPA axis may stimulate PRL release [XREF_BIBR].	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:PRL))
e927778e-3863-4b58-b171-fcf79acbf514	0.95	28659766	Corticotropin-releasing-hormone binding protein (CRHBP), which inhibits the function of the stress hormone CRH, is specifically expressed in OXT receptor expressing interneurons and specifically blocks CRH induced potentiation in postsynaptic layer II/III pyramidal neurons in male mice, suggesting a gender-, cell type-, and state specific role for OTX and OTX receptor signaling and the CRHBP and CRH pathway in the mPFC.	reach	p(HGNC:CRHBP)	directlyIncreases	act(p(HGNC:CRH))
e2589a34-25cc-4079-a89a-41cc8ae90ee0	0.86	28694701	Given that the central administration of Nesfatin-1 infusion has been shown to increase corticotropin releasing hormone levels in the hypothalamus, XREF_BIBR it is logical to hypothesize that the dysfunction of the HPA axis in depressed patients with SCH might be due to increased plasma Nesfatin-1 levels.	reach	p(HGNC:NUCB2)	directlyIncreases	p(HGNC:CRH)
e08dd27a-be15-42a7-a1c5-43fa8ebdd39e	0.95	28713881	Activation of PPARgamma and blocking of omega-hydroxylases activity also enhances CRH [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:PPARG)	directlyIncreases	act(p(HGNC:CRH))
13ea17b6-b6e7-4e7b-bd0b-7853b17df7ab	0.95	28713881	It was concluded that inhibition of sEH enhances CRH (protective) against ischemia, whereas inhibition of CYP-epoxygenases reduces CRH (not protective) against ischemia.	reach	p(HGNC:EPHX2)	directlyDecreases	act(p(HGNC:CRH))
754b1128-1ef6-493e-9e77-52b61e70152a	0.95	28744978	Removal of the pups (24hours) and thus the associated suckling induced prolactin secretion, restored CRH neurone number (180.1 +/-19.7).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:PRL))
0243bd12-8d00-48f0-b90e-6c987c57e89e	0.92	28783935	XREF_BIBR In addition, intracerebroventricular ghrelin injection leads to increased plasma levels of CRH, thus ACTH and corticosteroneconcentrations.	reach	p(HGNC:GHRL)	directlyIncreases	p(HGNC:CRH)
9ed3c4b8-a468-4498-865e-055f0db0ed36	0.95	28795329	In summary, we have demonstrated that CRH is able to stimulate copeptin release in healthy controls suggesting a direct interaction of CRH and AVP and vasopressin.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:AVP))
9ed3c4b8-a468-4498-865e-055f0db0ed36	0.95	28795329	Our study demonstrates for the first time that CRH stimulates copeptin release; thus, this phenomenon is likely to be, at least partially, responsible for an increase in copeptin concentrations observed during ITT or GST that was noted before [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:AVP))
6e1f42d4-10f4-4087-b0e4-61b9b0c52de7	0.86	28842817	Chromatin immunoprecipitation (ChIP) assays revealed that METH increased the abundance of phosphorylated CREB (pCREB) at the promoter of Cartpt but not at Avp or Crh DNA sequences.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CARTPT))
e398de43-06ca-43d3-acc7-9b64078535ba	0.92	28855890	In the teleost POA, the magnocellular and gigantocellular AVT neuron populations are hypothesized to be homologous to the supraoptic nucleus in tetrapods based on colocalization with corticotropin releasing hormone producing neurons and expression of the Nurr1 receptor, while the parvocellular cell group is the putative homolog of the PVN of the mammalian POA.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:NR4A2))
26ab0f1d-83ed-4d62-9451-5f9c2045a55c	0.95	28859530	Moreover, the ERbeta agonist, 3beta-diol, an important metabolite of the non aromatizable androgen, DHT, can also increase Crh promoter activity in CHO-K1 cell lines overexpressing ERbeta.	reach	p(HGNC:ESR2)	directlyIncreases	act(p(HGNC:CRH))
69e171ec-f593-41d2-a086-a8f833860333	0.95	28859530	Similarly, Crh promoter activity can be augmented by estradiol or the ERbeta agonist, DPN, but not the ERalpha agonist, PPT.	reach	p(HGNC:ESR1)	directlyIncreases	act(p(HGNC:CRH))
26ab0f1d-83ed-4d62-9451-5f9c2045a55c	0.95	28859530	Similarly, Crh promoter activity can be augmented by estradiol or the ERbeta agonist, DPN, but not the ERalpha agonist, PPT.	reach	p(HGNC:ESR2)	directlyIncreases	act(p(HGNC:CRH))
1bde472f-5627-4c78-ad0f-b64f47defd72	0.95	28872712	Together, these data demonstrate that OT exerts a subtle modulation of synaptic transmission onto CRH neurones providing one potential mechanism by which OT could suppress CRH neurone excitability and stress axis activity.	reach	p(HGNC:OXT)	directlyDecreases	act(p(HGNC:CRH))
69ccd346-0014-41c2-932e-136b8b14b2c6	0.94	28884118	Since the t-AUCB-enhanced CRH was reduced by the PPARgamma antagonist, T0070907, in WT mouse heart, a link between EETs and PPARgamma is more likely [XREF_BIBR].	reach	p(HGNC:PPARG)	directlyDecreases	act(p(HGNC:CRH))
9ebdf707-9b58-478c-8a08-cd472b595786	0.92	28890385	Compared to WT mice, A 2A AR -/- mice had attenuated CRH and changed oxylipin profiles, which were consistent between plasma and heart perfusate samples, including decreased EET and DHET ratios, and increased hydroxyeicosatetraenoic acids (HETEs).	reach	p(HGNC:AR)	directlyDecreases	act(p(HGNC:CRH))
c48477f2-6857-45e1-bf3b-1924d95cadb9	0.86	28944401	For example, CRH activation of another cellular protein kinase, Akt in the ventral tegmentum area (VTA), promotes resistance to anxiety- and depressive-like responses to stress [ xref ] whereas Akt stimulation in the dorsal hippocampus or basolateral amygdala increase fear responses [ xref ].	sparser	p(HGNC:CRH)	directlyIncreases	act(p(UP:P25848))
311943d5-c035-4ad6-a9e9-8ffc70417a47	0.94	28966574	In addition, a corticotropin releasing factor (CRF)-induced behavior, snap-shake, was also displayed in untreated fish during aggressive social interaction, and blocked by a CRF 1 receptor antagonist.	reach	p(HGNC:C1QL1)	directlyDecreases	act(p(HGNC:CRH))
c1ad8d83-e172-41a4-9881-5a94039909f1	0.95	28992676	CRH also significantly increased plasma ACTH levels at 30 minutes (50.3 +/- 17.7, P < 0.01), and cortisol levels at 30 minutes (22.0 +/- 6.7 minutes, P < 0.01) and 60 minutes (20.3 +/- 6.7 minutes, P < 0.01) after CRH injection, when compared to the pre-stimulation ACTH and cortisol values.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:POMC)
a9742560-e0fb-41f0-91a8-9aca4c42c1bb	0.95	29021740	Also, there were significant reduction in the hypothalamus CRH and CRHR1 mRNA expression in the EA group compared with the hepatectomy group at 4 h (p < 0.05) and 1 day (p < 0.05) after surgery.	reach	p(HGNC:CRHR1)	directlyDecreases	act(p(HGNC:CRH))
517f4d48-0b8e-4b38-b6ba-77439dbfeb3e	0.94	29021740	Corticotrophin releasing hormone (CRH), mostly synthesized and secreted from the parvocellular of the PVN as the initiation part of the HPA axis, stimulates adrenocorticotropic hormone (ACTH) synthesis and secretion from the adenohypophysis to the blood, and promotes glucocorticoid hormone (GC, human : cortisol; Rodent : corticosterone, CORT) synthesis and secretion.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GC))
e4fee956-2702-4fb5-ba71-186f16515f20	0.95	29021740	PVN NPY increase CRH synthesis and circulatory ACTH and CORT.	reach	p(HGNC:NPY)	directlyIncreases	act(p(HGNC:CRH))
30a01dd6-157e-40e1-a14c-c3663062b6f4	0.86	29035323	A second mechanism requires AVP up-regulation of CRH receptor gene expression in the pituitary gland, which increases CRH receptor synthesis [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:AVP)	directlyIncreases	p(HGNC:CRH)
b929a375-324b-4a8e-af63-2c877e35a3a2	0.95	29035323	CRH can also signal through CRFR2 in cardiomyocytes and stimulate the production of atrial natriuretic peptide and brain natriuretic peptide during cardiac hypertrophy [XREF_BIBR, XREF_BIBR, XREF_BIBR].	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:NPPA))
3f598ba9-0b93-4a29-8ac7-acd5d4422b0d	0.86	29035323	CRH can also signal through CRFR2 in cardiomyocytes and stimulate the production of atrial natriuretic peptide and brain natriuretic peptide during cardiac hypertrophy [XREF_BIBR, XREF_BIBR, XREF_BIBR].	reach	p(HGNC:CRH)	directlyIncreases	act(p(IP:IPR000663))
2b340dd1-94e1-4149-9c5d-6a8afd57fc83	0.94	29035323	The first mechanism involves AVP binding to V1BR, which leads to protein kinase C mediated activation of CRH stimulated cAMP production [XREF_BIBR, XREF_BIBR, XREF_BIBR], and thereby secretion of pro opiomelanocortin (POMC), the precursor of ACTH [XREF_BIBR, XREF_BIBR].	reach	p(FPLX:PKC)	directlyIncreases	act(p(HGNC:CRH))
0063c54b-b401-44f2-b591-6384147fef26	0.95	29056294	Augmentation of excitatory synaptic strength in PVN CRH neurons by GLP-1 signaling.	reach	p(HGNC:GCG)	directlyIncreases	act(p(HGNC:CRH))
0063c54b-b401-44f2-b591-6384147fef26	0.95	29056294	However, these results do not address whether the activation of CRH neurons initiated by GLP-1 is via direct or indirect GLP-1R activation.	reach	p(HGNC:GCG)	directlyIncreases	act(p(HGNC:CRH))
0063c54b-b401-44f2-b591-6384147fef26	0.95	29056294	NTS-to-PVN GLP-1 projection targets CRH neurons.	reach	p(HGNC:GCG)	directlyIncreases	act(p(HGNC:CRH))
b06b22fa-a1ac-4e6b-8667-e4f8a33f10ce	0.92	29056294	Taken together, we propose that the post-synaptic augmentation of GLP-1R signaling in CRH neurons is likely mediated by the increased membrane trafficking of GluA1.	reach	p(HGNC:GLP1R)	directlyIncreases	act(p(HGNC:CRH))
e9ecbda4-51dc-407f-aea4-cb923d67bbf4	0.95	29056294	Therefore, CRH mediated GLP-1 satiety effect may not be due to the secondary effect of HPA axis activation.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GCG))
0063c54b-b401-44f2-b591-6384147fef26	0.95	29056294	To investigate the cellular mechanisms underlying the GLP-1 mediated excitation of PVN CRH neurons, we focused on elucidating the synaptic mechanism.	reach	p(HGNC:GCG)	directlyIncreases	act(p(HGNC:CRH))
b06b22fa-a1ac-4e6b-8667-e4f8a33f10ce	0.92	29056294	While our postnatal viral mediated deletion of GLP-1R from the PVN perturbed body weight homeostasis, the CRH- or Oxt-neuronal specific GLP-1R KO, surprisingly, did not (data not shown).	reach	p(HGNC:GLP1R)	directlyIncreases	act(p(HGNC:CRH))
091c5d0c-86d0-478d-8a2c-aff61e0030ee	0.94	29064426	Elevated CRH, via cortisol, mediated the production of estrogen by increasing aromatase expression in human placental syncytiotrophoblasts [XREF_BIBR].	reach	p(HGNC:CYP19A1)	directlyIncreases	act(p(HGNC:CRH))
a0ec44e0-5d0a-4dfa-b3fc-e3a30101d7d5	0.95	29064426	Restraint stress in rats at proestrus acutely raised plasma concentrations of LH and FSH, which was blocked by CRH Receptor 1 (CRH-R1) inhibitors [XREF_BIBR].	reach	p(HGNC:CRH)	directlyDecreases	act(p(FPLX:FSH))
80d1d752-96c7-4063-99c5-cbbcd61600c6	0.95	2911602	Angiotensin II may influence the secretion of these hormones either directly at the pituitary gland or by increasing corticotropin releasing hormone or vasopressin release from cells that are located in the paraventricular hypothalamic nucleus.	reach	p(HGNC:AGT)	directlyIncreases	act(p(HGNC:CRH))
2decb71a-64c9-45d4-b9dd-cd833472fd8a	0.86	29121520	In the hypothalamus, ghrelin increased AgRP and decreased CRH gene expression only in heterozygous mice, while it induced a significant reduction in proopiomelanocortin (POMC) mRNA levels in -/- mice.	reach	p(HGNC:GHRL)	directlyDecreases	p(HGNC:CRH)
f212bc06-bec9-48de-bfe1-38ee162a4b35	0.92	29146239	We have previously shown that a neuronal Toll like receptor 4 (TLR4) signal located in the central amygdala (CeA) and ventral tegmental area (VTA) controls the initiation of binge drinking in alcohol preferring P rats, and TLR4 expression is upregulated by alcohol induced corticotropin releasing factor (CRF) at these sites.	reach	p(HGNC:TLR4)	directlyIncreases	act(p(HGNC:CRH))
f212bc06-bec9-48de-bfe1-38ee162a4b35	0.92	29146239	We have previously shown that a neuronal Toll like receptor 4 (TLR4) signal located in the central amygdala (CeA) and ventral tegmental area (VTA) controls the initiation of binge drinking in alcohol preferring P rats, and TLR4 expression is upregulated by alcohol induced corticotropin releasing factor (CRF) at these sites.	reach	p(HGNC:TLR4)	directlyIncreases	act(p(HGNC:CRH))
748b83ee-dd42-4562-be90-b245fd42fd87	1.0	29180955	CRHR1 has been shown to mediate the CRH induced firing rate of ventral tegmental area (VTA) DA neurons, and CRHR1 antagonism has been shown to inhibit striatal DA release In addition, the activation of CRHR1 by CRH results in an increase in DA release in the nucleus accumbens, and midbrain CRHR1 blockade has been demonstrated to reduce cocaine induced DA release into the Acb.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRHR1))
2b3168b8-c5e5-44ee-93fc-995c4780754d	0.99	29213232	In addition to systemic estrogen, colonic hypersensitivity in the female rats exposed to unpredictable shock is mediated by GR and CRH activation of CRH 1 within the CeA (Prusator and Greenwood-Van Meerveld, xref ).	sparser	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRH))
938b944d-a498-4e81-a994-31709cb3c407	0.98	29213232	In addition to systemic estrogen, colonic hypersensitivity in the female rats exposed to unpredictable shock is mediated by GR and CRH activation of CRH 1 within the CeA (Prusator and Greenwood-Van Meerveld, xref ).	sparser	p(HGNC:GSR)	directlyIncreases	act(p(HGNC:CRH))
09db32f3-45a1-407d-bd01-18e94a67f172	0.95	29213232	In addition to systemic estrogen, colonic hypersensitivity in the female rats exposed to unpredictable shock is mediated by GR and CRH activation of CRH 1 within the CeA (Prusator and Greenwood-Van Meerveld, xref ).	sparser	p(HGNC:NR3C1)	directlyIncreases	act(p(HGNC:CRH))
