INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
634de0db-f5d2-47d4-b7e9-c5eb06fcaf02	0.86	PubMed	14536223	In AD brain, I2 (PP2A) is translocated from neuronal nucleus to cytoplasm, where it inhibits PP2A activity and promotes abnormal phosphorylation of Tau.	a(PUBCHEM:807)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
e32ef522-5c35-468b-95b2-b534509ac0bb	0.94	Other	sparser:Unknown	3xTgQ-/- mice showed similar amounts of fibrillar amyloid, reactive glia and hyperphosphorylated tau as the C1q-sufficient 3xTg at the ages analyzed.	p(HGNC:IAPP)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
e32ef522-5c35-468b-95b2-b534509ac0bb	0.94	Other	sparser:Unknown	Aβ and IAPP amyloid co-deposition increased tau phosphorylation, and a reduction in pancreatic β-cell mass was detected in islets.	p(HGNC:IAPP)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
e32ef522-5c35-468b-95b2-b534509ac0bb	0.94	Other	sparser:Unknown	Alzheimer's disease (AD) is a protein-misfolding disease characterized by accumulation of amyloid β (Aβ) peptides and hyperphosphorylated tau protein into plaques and neurofibrillary tangles, respectively [ xref ].	p(HGNC:IAPP)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
e32ef522-5c35-468b-95b2-b534509ac0bb	0.94	Other	sparser:Unknown	Alzheimer&apos;s disease (AD) is characterized by accumulation of two misfolded and aggregated proteins, β-amyloid and hyperphosphorylated tau.	p(HGNC:IAPP)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
44828cf1-c46b-4f0f-b953-c264de8fdd68	0.65	Other	sparser:Unknown	Moreover, insulin/IGF negatively controls Aβ intracellular deposition, tau phosphorylation and degradation by IDE (Gasparini et al., xref , xref ).	p(HGNC:IDE)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
0c244d42-516e-4242-b0dc-f3426dd87540	0.99	Other	sparser:Unknown	As mentioned above, p44 +/+ transgenic mice display hyperphosphorylation of tau, synaptic deficits, and memory impairment ( xref ).	p(HGNC:IFI44)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
0c244d42-516e-4242-b0dc-f3426dd87540	0.99	Other	sparser:Unknown	Here, we provide evidence that p44 promotes the phosphorylation of tau in the mouse.	p(HGNC:IFI44)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
0c244d42-516e-4242-b0dc-f3426dd87540	0.99	Other	sparser:Unknown	In addition to the accelerated aging and reduced lifespan, p44 +/+ mice display hyperphosphorylation of the microtubule-binding protein tau, synaptic impairment, and premature cognitive decline (Pehar et al ., xref ).	p(HGNC:IFI44)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
0c244d42-516e-4242-b0dc-f3426dd87540	0.99	PubMed	13936988	Here, we provide evidence that p44 promotes the phosphorylation of tau in the mouse.	p(HGNC:IFI44)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
0c244d42-516e-4242-b0dc-f3426dd87540	0.99	PubMed	16901214	Here, we provide evidence that p44 promotes the phosphorylation of tau in the mouse.	p(HGNC:IFI44)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
05b7a836-7061-4d93-ba4c-3f14fd1057f9	0.98	PubMed	17203233	Similarly, levels of IRs, IGF-1R, IRS-1 and IRS-2 are reduced in AD brains [XREF_BIBR], which suggests that reduced insulin and IGF-1 signaling may result in the hyperphosphorylation of Tau by mediating protein phosphatase-2A (PP2A) and glycogen synthase kinase 3beta (GSK-3beta) [XREF_BIBR, XREF_BIBR].	p(HGNC:IGF1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
05b7a836-7061-4d93-ba4c-3f14fd1057f9	0.98	PubMed	27061773	Disturbance in insulin or IGF-1 signaling pathways are reported to increase tau phosphorylation.	p(HGNC:IGF1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
05b7a836-7061-4d93-ba4c-3f14fd1057f9	0.98	PubMed	27061773	Reduced insulin or IGF-1 signaling leads to the hyperphosphorylation of tau while stimulation by insulin and IGF-1 reduces its phosphorylation and promotes its binding to microtubules.	p(HGNC:IGF1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
05b7a836-7061-4d93-ba4c-3f14fd1057f9	0.98	PubMed	18752365	Accordingly, it was previously shown that insulin and IGF-1 reduce tau phosphorylation promoting its binding to microtubules by inhibition of GSK-3beta via the PI3-K pathway.	p(HGNC:IGF1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
05b7a836-7061-4d93-ba4c-3f14fd1057f9	0.98	Other	sparser:Unknown	In an Alzheimer’s mouse model, a protein restricted diet was shown to reduce IGF-1 and phosphorylated Tau, resulting in a decline in cognitive impairment and AD-related pathologies ( xref , xref ).	p(HGNC:IGF1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
05b7a836-7061-4d93-ba4c-3f14fd1057f9	0.98	PubMed	18739332	On the other hand, impaired insulin or IGF-I signaling may result in hyper-phosphorylation of Tau due to the reduced activation of PI3-kinase and Akt signaling axis, which results in the release of the inhibition of multifunctional serine/threonine kinase GSK3beta.	p(HGNC:IGF1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
f66539ae-063d-4ad7-b63a-01cf1150ee33	0.86	PubMed	26637371	In AD brain, IGFBP-3 released from astrocytes is supposed to actually induce phosphorylation of tau in neurons.	p(HGNC:IGFBP3)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
f66539ae-063d-4ad7-b63a-01cf1150ee33	0.86	PubMed	18345764	In AD brain, IGFBP-3 released from astrocytes is supposed to actually induce phosphorylation of tau in neurons.	p(HGNC:IGFBP3)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
da986590-f595-47af-a278-9d8c0902d660	0.65	PubMed	17279310	IL-18 has been recently shown to increase glycogen synthase kinase 3-beta (GSK-3b) and tau hyperphosphorylation.	p(HGNC:IL18)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
29f17c3f-a9da-43aa-90f8-6e422f1e73b5	0.86	Other	sparser:Unknown	The early tau phosphorylation induced by IL-1alpha might create a plastic environment for morphological changes in astrocytes.	p(HGNC:IL1A)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
29f17c3f-a9da-43aa-90f8-6e422f1e73b5	0.86	PubMed	PMC6735759	The early tau phosphorylation induced by IL-1alpha might create a plastic environment for morphological changes in astrocytes.	p(HGNC:IL1A)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
a5655242-2788-44c7-b9ff-d10bfa8b8e08	0.98	PubMed	16844413	Although IL-1beta has been shown to increase tau phosphorylation, amyloid has also been reported to promote astrocytic and microglial release of IL-1beta [XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR].	p(HGNC:IL1B)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
a5655242-2788-44c7-b9ff-d10bfa8b8e08	0.98	Other	sparser:Unknown	IL-1β released from microglia also increases Tau phosphorylation through a p38 MAPK pathway [ xref ].	p(HGNC:IL1B)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
a5655242-2788-44c7-b9ff-d10bfa8b8e08	0.98	PubMed	17081658	Additionally, IL-1beta treatment of microglia and neuron cocultures results in significant hyperphosphorylation of tau protein in the neuron [XREF_BIBR].	p(HGNC:IL1B)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
a5655242-2788-44c7-b9ff-d10bfa8b8e08	0.98	PubMed	18463245	XREF_BIBR Some studies have also demonstrated that IL-1beta induces Tau protein phosphorylation and triggers the formation of paired-helical filaments, thus aggregating into NFTs.	p(HGNC:IL1B)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
a5655242-2788-44c7-b9ff-d10bfa8b8e08	0.98	PubMed	17637060	Several studies have demonstrated that IL-1 beta can induce the phosphorylation of tau protein and hence mediate the formation of neurofibrillary tangles [e.g. XREF_BIBR, XREF_BIBR].	p(HGNC:IL1B)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
a5655242-2788-44c7-b9ff-d10bfa8b8e08	0.98	PubMed	18640938	Several previous in vitro studies demonstrated that microglial derived interleukin 1beta (IL1beta) could induce MAPT phosphorylation in neurons through a p38 MAPK dependent pathway.	p(HGNC:IL1B)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
34372cfe-7fa2-4e2e-91f1-db9424860825	0.88	Other	sparser:Unknown	Intracerebral administration of LPS was shown to induce activation of cdk5 in the 3xTgAD mice [ xref ], whereas IL-6 induced tau-hyperphosphorylation through an increase in intraneuronal levels of p35 activator, and in cdk5 activity [ xref ].	p(HGNC:IL6)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
34372cfe-7fa2-4e2e-91f1-db9424860825	0.88	PubMed	20245383	47 Moreover, other authors have shown that the application of IL-6 directly to rat hippocampal neurons promoted hyperphosphorylation of Tau protein and that this effect was dependent on cdk5 and p35 complex, one of the main kinases implicated in tau hyperphosphorylation in neurodegenerative diseases.	p(HGNC:IL6)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
4db41dc3-6a25-4d50-8bf8-db0567e50693	0.94	PubMed	18602180	ILK inactivation resulted in increased GSK3beta activity and hyper-phosphorylation of Tau.	p(HGNC:ILK)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
4db41dc3-6a25-4d50-8bf8-db0567e50693	0.94	PubMed	18602180	Depletion of ILK by stable transfection of kinase deficient ILK induced aberrant Tau phosphorylation.	p(HGNC:ILK)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
4db41dc3-6a25-4d50-8bf8-db0567e50693	0.94	PubMed	12629168	Consequently, ILK inhibition resulted in an increase in the hyperphosphorylation of Tau, a substrate of GSK-3.	p(HGNC:ILK)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
4db41dc3-6a25-4d50-8bf8-db0567e50693	0.94	PubMed	6736794	Consequently, ILK inhibition resulted in an increase in the hyperphosphorylation of Tau, a substrate of GSK-3.	p(HGNC:ILK)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
921868bd-ec5b-44ae-b97e-39bb77282064	0.86	PubMed	18273361	It would be interesting in the future studies to perform comparative evaluations in both male and female mice after TBI exposure and determine any sex specific impact on blast induced phospholipid dysregulation development of Tau hyper-phosphorylation in different ApoE groups.	p(HGNC:IMPACT)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
921868bd-ec5b-44ae-b97e-39bb77282064	0.86	PubMed	23962722	In agreement with results in transfected cells, pseudoacetylation of K259 and K353 (K259/353Q) completely prevented phosphorylation at the 12E8 epitope, though the K to R mutations on these residues (which mimic constitutive deacetylation) had no impact on the ability of PKA to phosphorylate tau in vitro.	p(HGNC:IMPACT)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
ebd624e1-1b01-4716-bf77-f14647205caa	0.65	PubMed	18487304	We hypotheses that the mechanism of IR on cognitive function may involve the following factors : 1) IR promotes the metabolism of Abeta and Tau hyperphosphorylation, resulting in sugar, fat, protein, and other metabolic disorders, and neuronal degeneration together with an impaired cognitive function under hyperinsulinemia; XREF_BIBR, XREF_BIBR 2) IR protein is rich in the specific learning and memory regions of the brain.	p(HGNC:INSR)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	17153629	Insulin and IGF-1 have been shown to reduce the phosphorylation of tau protein by inhibiting activity of GSK-3.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18745152	For example, insulin and insulin signaling pathways also inhibit the phosphorylation of tau, the main constituent of neurofibrillary tangles which correlate best with cognition in pathological aging.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18806575	Insulin in the brain can increase the deposition of Abeta and tau protein phosphorylation, which are central to the pathogenesis of LOAD.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	Other	sparser:Unknown	Therefore, we speculate that abnormal PI-3K pathway activation of glycogen synthase kinase-3β in an era of declining insulin caused tau protein phosphorylation to be increased in our model.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	17236136	In the present study, we also found tau hyperphosphorylation at Ser396 in hippocampus after STZ treatment in mice fed with the control diet, which further confirmed that insulin deficiency caused by STZ could increase phosphorylation of tau.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	Other	sparser:Unknown	Interestingly, insulin transiently promotes tau phosphorylation by activating GSK-3β in SH-SY5Y neuroblastoma cells and primary cortical neurons xref , xref .	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18511745	Insulin has been reported to promote hyper-phosphorylation of tau protein by increased activation of GSK-3beta [XREF_BIBR, XREF_BIBR].	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	17245783	Thus, diet induced insulin resistance accelerates beta-amyloid (Abeta) pathology XREF_BIBR, whilst peripheral insulin injection induces tau phosphorylation XREF_BIBR.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	17245783	However, in this study an acute insulin challenge (20 min peripheral injection) was shown to increase tau phosphorylation.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	21347323	Thus, diet induced insulin resistance accelerates beta-amyloid (Abeta) pathology XREF_BIBR, whilst peripheral insulin injection induces tau phosphorylation XREF_BIBR.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	21347323	In the first study, our data shows diet induced insulin resistance reduces tau phosphorylation at 3 epitopes, independent of APOE genotype.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	21347323	However, in this study an acute insulin challenge (20 min peripheral injection) was shown to increase tau phosphorylation.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18674497	Moreover, as insulin treatment prevented learning deficits, GSK3 activation and increased tau phosphorylation in STZ-diabetic mice, these disorders can be attributed to insulin deficiency and its consequences rather than any direct STZ neurotoxicity.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	17731932	Neuronal insulin resistance is associated with impaired amyloid clearance [XREF_BIBR] and increased tau phosphorylation in the human brain [XREF_BIBR] and in mouse models of T2D [XREF_BIBR].	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	27061773	The phosphorylation of tau is inhibited by apolipoprotein E, insulin and insulin like growth factor-1 (IGF-1).	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	17587502	In the present study, we treated 3xTg-AD mice, a commonly used transgenic model of AD which harbors three mutated transgenes (human PS1 M146V, APP SWE, and tau P301L), with propofol, a commonly used intravenous anesthetic in clinical practice, and investigated the effects of intranasal insulin on propofol induced hyperphosphorylation of tau.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	14363849	In addition, insulin signaling modulates phosphorylation of tau protein, an early component in the development of Alzheimer disease.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18362237	In contrast, insulin inhibits the GSK3beta activity to prevent generation of Abeta and hyperphosphorylated Tau [XREF_BIBR, XREF_BIBR].	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	15709063	In this study, we reported that insulin deficiency induced significant increase of tau phosphorylation.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	17587502	In order to investigate the effect of insulin on propofol induced hyperphosphorylation of tau, we delivered insulin intranasally to 3xTg-AD mice for 7 days prior to the administration of propofol.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18437246	Further, insulin deficiency promotes the phosphorylation of tau, leading to deteriorated accumulations of neurofibrillary tangles.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	19446884	The hyperphosphorylation of microtubule associated protein tau (tau) in the hippocampus can be caused by central and peripheral insulin resistance and these alterations are related to the development of tauopathies, such as Alzheimer 's disease.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18838832	Insulin has also been shown to increase tau phosphorylation.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	19931251	Moreover, as insulin treatment prevented learning deficits, GSK3 activation and increased tau phosphorylation in STZ-diabetic mice (XREF_BIBR), these disorders can be attributed to insulin deficiency and its consequences rather than any direct STZ neurotoxicity.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	16990017	Involvement of other factor will be needed to develop AD based on changes in GSK3 activity and hyperphosphorylation of tau protein induced by lack of insulin signaling in the brain.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	Other	sparser:Unknown	Hong et al. (1997) demonstrated a decrease in tau phosphorylation by insulin and IGF-1 and promotes binding of tau to microtubules by inhibition of GSK-3β through phosphoinositide 3-kinase pathway in human neuronal cultures [ xref ].	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	22910909	Hyperphosphorylation of Tau induced by naturally secreted amyloid-beta at nanomolar concentrations is modulated by insulin dependent Akt-GSK3beta signaling pathway.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	22910909	The mechanism underlying the Abeta induced Tau hyperphosphorylation is mediated by the impaired insulin signal transduction because we demonstrated that the phosphorylation of Akt and GSK3beta upon insulin stimulation is less activated under this condition.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18651770	Insulin resistance potentially promotes abnormal phosphorylation of tau in cognitively healthy middle aged APOE epsilon4 carriers.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	15964100	These results suggest that reduced insulin signaIing may increase hyperphosphorylation of tau, one of the neuropathological hallmarks of AD.Low brain insulin may also influence CNS levels of Abeta, a second hallmark of AD.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	17497011	GSK-3beta acts as both the insulin cascade kinase and the primary kinase phosphorylating Tau [XREF_BIBR, XREF_BIBR].	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	Other	sparser:Unknown	GSK-3β acts as both the insulin cascade kinase and the primary kinase phosphorylating Tau [ xref , xref ].	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	19311097	Interestingly, insulin injection 30minutes before sacrifice partially restored tau phosphorylation to control levels in both STZ injected groups.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18253332	Interestingly, insulin injection 30minutes before sacrifice partially restored tau phosphorylation to control levels in both STZ injected groups.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18821413	With regard to tau biology, insulin deficiency has been shown to promote pathological phosphorylation of tau in various models of insulin dysfunction.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18253332	Insulin deprivation induces PP2A inhibition and Tau hyperphosphorylation in hTau mice, a model of Alzheimer 's disease like tau pathology.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18317863	Interestingly, changes in insulin signalling may not only increase the oxidative stress and promote synaptic loss, but also increase the hyperphosphorylation of Tau protein by regulating Tau protein kinases and phosphatases.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	14104854	Overall, most published studies showed that insulin dysfunction can promote Tau hyperphosphorylation and pathology, both directly and indirectly, through hypothermia.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
28a839a8-596a-4a53-9cb3-2ec2f7c77a83	1.0	PubMed	18651517	On the other hand, AbetaPP oligomers and ADDLs inhibit neuronal insulin stimulated signals, blocking PI3 kinase activation of Akt, which leads to impaired survival signaling, increased activation of GSK-3beta, and resultant hyper-phosphorylation of tau.	p(HGNC:INS)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
32ad3b93-0532-46a2-9bae-de50dfef07c3	0.65	PubMed	17308813	However, strikingly, one of these candidates, the inositol 1,4,5-trisphosphate 3-kinase B (ITPKB), was recently shown to induce both Abeta aggregation and TAU phosphorylation in 5XFAD mice (APP K670N and M671L (Swedish) + I716V (Florida) + V717I (London), and PS1 M146L+ L286V) (Stygelbout etal, 2014).	p(HGNC:ITPKB)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
c4d3e6bd-3055-4f1c-991a-ae99f3e62036	0.65	PubMed	8480283	The mitogen activated protein (MAP) kinase SAPK and JNK phosphorylates tau protein at many of its proline directed serine/threonine residues in vitro and is a likely candidate kinase to phosphorylate the pathologically relevant S422 site on tau.	p(FPLX:JNK)	directlyIncreases	p(HGNC:MAPT, pmod(Ph, Pro))
1343b0d0-bdb2-4507-ae19-431d7b5e95c5	0.65	PubMed	22049801	As reported, KE fed animals showed improvements in behavior and learning and had significantly lower amounts of amyloid-beta (Abeta) and phosphorylated Tau (p-Tau) proteins in regions of the hippocampus.	a(PUBCHEM:7010502)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
2dacfa1a-371c-4346-bb51-9a9344e4acc2	0.65	PubMed	22272245	Previous studies in our lab showed that KLC1 reduction in mice leads to altered localization and phosphorylation of Tau while KLC1 heterozygous animals also expressing a human APP transgene exhibit increased brain Abeta, two phenotypes associated with AD XREF_BIBR, XREF_BIBR, XREF_BIBR.	p(HGNC:KLC1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
e831623c-ccaf-4a08-b288-e2282bb7b4c2	0.86	PubMed	20663292	Taken together, we believe that amyloid-beta (Abeta), through its activation of microglia and astrocytes (discussed below), induces the upregulation of the toxic intermediates of the KP that produce further oxidative stress, excitotoxicity, and tau phosphorylation.	a(PUBCHEM:171204)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
e831623c-ccaf-4a08-b288-e2282bb7b4c2	0.86	PubMed	18641003	Taken together, we believe that amyloid-beta (Abeta), through its activation of microglia and astrocytes (discussed below), induces the upregulation of the toxic intermediates of the KP that produce further oxidative stress, excitotoxicity, and tau phosphorylation.	a(PUBCHEM:171204)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
76ac0f14-6e11-45c0-97ba-612eb999405f	0.86	PubMed	25950000	TTBK2 is another serine/threonine protein kinase of the CK1 superfamily that is able to phosphorylate both tau and tubulin [XREF_BIBR - XREF_BIBR].	p(HGNC:KRT1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
76ac0f14-6e11-45c0-97ba-612eb999405f	0.86	PubMed	18057174	It was previously shown that CK1 phosphorylation of tau initiates a decrease in the fraction of bundled tau bound to microtubules and that tau residue Ser396 is one of the essential phosphorylation sites for this event.	p(HGNC:KRT1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
0b110b3a-184f-484b-add9-5d31fe05500b	0.86	PubMed	20155224	Melatonin Mitigates Kainic Acid Induced Neuronal Tau Hyperphosphorylation and Memory Deficits through Alleviating ER Stress.	a(PUBCHEM:10255)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
0b110b3a-184f-484b-add9-5d31fe05500b	0.86	PubMed	20155224	Melatonin Mitigates Kainic Acid Induced Memory Deficits and Tau Hyperphosphorylation.	a(PUBCHEM:10255)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
8d3a4503-c86b-41a5-a9ea-c237800d8279	0.65	PubMed	19783039	Moreover, using double immunofluorescence staining, AD brain displayed an increase in the autophagy SQSTM1 and p62 and LC3 positive vesicles and the lysosomal marker LAMP1 that also co-localized with GMF, Abeta and hyperphosphorylated p-tau.	p(HGNC:LAMP1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
168299f2-66d3-4eff-9b00-c692ffabeee0	0.86	PubMed	13636730	We have reported that altered leucine carboxyl methyltransferase (LCMT1)-dependent PP2A methylation is associated with down-regulation of PP2A holoenzymes containing the Balpha subunit (PP2A and Balpha) and subsequent accumulation of phosphorylated Tau in N2a cells, in vivo and in AD.	p(HGNC:LCMT1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
168299f2-66d3-4eff-9b00-c692ffabeee0	0.86	PubMed	23943618	We have reported that altered leucine carboxyl methyltransferase (LCMT1)-dependent PP2A methylation is associated with down-regulation of PP2A holoenzymes containing the Balpha subunit (PP2A and Balpha) and subsequent accumulation of phosphorylated Tau in N2a cells, in vivo and in AD.	p(HGNC:LCMT1)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
ba3182b8-1a2f-412b-b34d-50b05dd8ed79	0.98	PubMed	18524835	Thus it appears that leptin and insulin can modulate phosphorylation of tau at multiple AD related sites.	p(HGNC:LEP)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
ba3182b8-1a2f-412b-b34d-50b05dd8ed79	0.98	PubMed	18643563	Leptin Reduces the Accumulation of Abeta and Phosphorylated Tau Induced by 27-Hydroxycholesterol in Rabbit Organotypic Slices.	p(HGNC:LEP)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
