INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
edf9aa4c-a202-4a6b-8bfe-82bceee92980	1.0	PubMed	19270694	Overexpression of wt and Skp2 S72D but not Skp2 S72A markedly enhanced LNCaP proliferation and reduced p27 protein levels (XREF_FIG).	p(HGNC:SKP2, var(p.Ser72Ala))	directlyDecreases	p(HGNC:CDKN1B)
e975d0cd-8912-4217-b239-4a66c03edf6a	1.0	PubMed	19270694	Skp2 S72A ability to complex with Skp1 and Cul-1 and promote p27 ubiquitylation was markedly impaired when compared to wt Skp2 and Skp2 S72D mutant (XREF_SUPPLEMENTARY).	p(HGNC:SKP2, var(p.Ser72Ala))	directlyIncreases	p(HGNC:CDKN1B, pmod(Ub))
99ae6c01-60a3-4107-a29c-fe433e3c85ce	1.0	PubMed	19270694	Conversely, while wt Skp2 and Skp2 S72D promoted p27 degradation, Skp2 S72A markedly reduced this activity (XREF_FIG and XREF_SUPPLEMENTARY).	p(HGNC:SKP2, var(p.Ser72Asp))	directlyDecreases	act(p(HGNC:CDKN1B))
4ee0a539-0598-444a-90b3-85096d136fb9	1.0	PubMed	19270694	Overexpression of wt and Skp2 S72D but not Skp2 S72A markedly enhanced LNCaP proliferation and reduced p27 protein levels (XREF_FIG).	p(HGNC:SKP2, var(p.Ser72Asp))	directlyDecreases	p(HGNC:CDKN1B)
49fcb588-b2d6-47e1-9fa3-8d27aba5da70	1.0	PubMed	19270694	Wt Skp2 and the phosphomimetic Skp2 S72D mutant readily promoted endogenous and exogenous p27 ubiquitylation, whereas Skp2 S72A was profoundly impaired in this function (XREF_FIG and XREF_SUPPLEMENTARY).	p(HGNC:SKP2, var(p.Ser72Asp))	directlyIncreases	p(HGNC:CDKN1B, pmod(Ub))
90f452f1-716e-4e00-87c6-5b8ac561dcf1	1.0	PubMed	25045844	Knockdown of RFT2 increased p21 and p27 protein levels, decreased their downstream targets cyclin E1 and Cdk2 protein levels and caused pRb hypophosphorylation, leading to cell cycle arrest at G1-G1/S. Knockdown of RFT2 also reduced anti-apoptotic proteins Bcl-2, Bcl-xl and survivin levels, caused activation of caspase-3 and apoptosis.	p(HGNC:SLC52A3)	directlyIncreases	p(HGNC:CDKN1B)
e191df78-42a8-43dd-84dc-3cf6a0df6fd5	1.0	PubMed	23469073	To further investigate the mechanisms by which Net inhibits pancreatic ductal adenocarcinoma cell PL45 proliferation, several cell cycle associated genes (p21, p27, CDK2, CDK4, Cyclin D 1, Cyclin E,c-Jun, and etc.) were evaluated at mRNA and protein levels 48 hours after Ad5 and F35-Net infection.	p(HGNC:SLC6A2)	directlyDecreases	act(p(HGNC:CDKN1B))
0cbaf85f-da8b-4c7f-9e5d-d7a241119f6e	1.0	PubMed	14633126	Dominant negative Smad3 reversed beta-HB-induced p21WAF1 and p27kip1 protein expression at 48 hours.	p(HGNC:SMAD3)	directlyIncreases	p(HGNC:CDKN1B)
bf93bd64-5c67-4072-9f5f-92a9a567d4c8	1.0	PubMed	5542504	Sustained activation of Stat3 in these cells is required for their altered morphology and growth properties since constitutive SOCS3 expression abrogates homotypic cell aggregation, signaling through CD18 containing integrins, G (1) arrest, and accumulation of p27 (Kip1).	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:CDKN1B))
2ae44168-5b78-4ea4-aa0d-118e47344227	1.0	PubMed	25427424	In HONE1 cells, SOX1 overexpression significantly enhanced the expression of p21 and p27 but suppressed the expression of Cyclin E.	p(HGNC:SOX1)	directlyIncreases	p(HGNC:CDKN1B)
b2dbe594-5d7d-4c16-ad54-08faeab32b99	1.0	PubMed	26969300	Suppression of SOX2 induced G1/S cell cycle arrest by targeting cyclin-E, p21 and p27.	p(HGNC:SOX2)	directlyIncreases	act(p(HGNC:CDKN1B))
dabb8f53-a99a-4a7d-a898-5998c398da7d	1.0	PubMed	18268498	We found that SOX2 mediated cell-cycle arrest was associated with decreased levels of cyclin D1 and phosphorylated Rb, and an increased p27 Kip1 level.	p(HGNC:SOX2)	directlyIncreases	p(HGNC:CDKN1B)
b4576019-a4cd-487c-abf8-05e53a90dd53	1.0	PubMed	18268498	We found that SOX2 mediated cell-cycle arrest was associated with decreased levels of cyclin D1 and phosphorylated Rb, and an increased p27 Kip1 level.	p(HGNC:SOX2)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
52574aab-5b84-4b4b-bce6-16a10ec077a2	1.0	PubMed	24055727	Also, ectopic SOX4 expression decreases levels of p27 and Kip1, which functions as an inhibitor of cyclin dependent kinase and thereby blocks cells entry into S phase by inhibiting cyclin and CDK complex activity ().	p(HGNC:SOX4)	directlyDecreases	p(HGNC:CDKN1B)
99867dbb-6edb-4937-9e64-3d0795e41478	1.0	PubMed	19219070	Our data suggest a novel pathway, where Sox5 may suppress the oncogenic effects of PDGFB signaling during glioma development by regulating p27 (Kip1) in a p19 (Arf)-dependent manner, leading to acute cellular senescence.	p(HGNC:SOX5)	directlyDecreases	act(p(HGNC:CDKN1B))
a4dd5678-0928-440d-b6fe-2c3be3771016	1.0	PubMed	24418753	Furthermore, our findings suggest that Sox5 inhibits cell cycle progression by up-regulating p27 and beta-catenin protein levels in human multiple myeloma cells.	p(HGNC:SOX5)	directlyDecreases	p(HGNC:CDKN1B)
1b679b71-b8e5-460b-938f-19ba24220c51	1.0	PubMed	24418753	Overexpression of Sox5 inhibited cell cycle progression, and up-regulated the protein levels of p27 and beta-catenin in human multiple myeloma cells.	p(HGNC:SOX5)	directlyIncreases	p(HGNC:CDKN1B)
37d084df-c50e-446b-af45-b738f327f2b3	1.0	PubMed	25885555	Alcazar et al. demonstrated that after decitabine treatment of A375 and B16 melanoma cells, the promoter of SOX9 becomes hypomethylated and SOX9 is re-expressed with induction of p27 and p21 for cell cycle arrest [XREF_BIBR].	p(HGNC:SOX9)	directlyIncreases	act(p(HGNC:CDKN1B))
fa1f399b-fea8-405e-9752-2c655b998b56	1.0	PubMed	18593937	Knockdown of Sp1 expression with siRNA inhibited the increased expression of p21 (CIP1), p27 (KIP1), and HINT1 induced by the cGMP derivative 8-pCPT-cGMP in SW480 cells.	p(HGNC:SP1)	directlyDecreases	act(p(HGNC:CDKN1B))
47d78391-40d8-49ef-bfd7-99e8d2dbe69a	1.0	PubMed	25099028	Knockdown of Sp1 suppressed the G1/S phase transition and increased the expressions of p21 and p27.	p(HGNC:SP1)	directlyDecreases	p(HGNC:CDKN1B)
aebab21b-b100-45ab-b6e1-080dcb885a48	1.0	PubMed	15064717	On the contrary, suppression of Sp1 expression by small interference RNA reduced the stimulation of p27Kip1 promoter activity by vitamin D3 in LNCaP cells.	p(HGNC:SP1)	directlyIncreases	act(p(HGNC:CDKN1B))
fd9b4ab8-373e-4fbd-a937-63befed5e783	1.0	PubMed	25099028	Down-regulation of Sp1 may induce the expression of p27 and p21, as well as the expressions of the critical SCTFs, resulting in the suppression of cell proliferation, clonogenicity, anchorage independent growth and the stem-cell like phenotype in NPC cells.	p(HGNC:SP1)	directlyIncreases	p(HGNC:CDKN1B)
f0c02272-45e1-4f82-a0af-bb1bee642c3f	1.0	PubMed	23326307	Sp3 enhances the growth of pancreatic cancer cells by suppressing p27 expression through interaction with GC rich promoter elements XREF_BIBR.	p(HGNC:SP3)	directlyDecreases	p(HGNC:CDKN1B)
d80b97be-e2a0-4755-941d-3bc46232a552	1.0	PubMed	17671428	Our studies provide evidence that Spy1 expression enhances CDK2 dependent p27 degradation during late G1 and throughout S-phase.	p(HGNC:SPDYA)	directlyDecreases	act(p(HGNC:CDKN1B))
4337153b-4450-4e3b-b139-1abf63ae5178	1.0	PubMed	17671428	Inducible Spy1 expression in U2OS cells reduced levels of endogenous p27 and exogenous p27WT, but not a p27T187A mutant.	p(HGNC:SPDYA)	directlyDecreases	p(HGNC:CDKN1B)
07b05488-69cf-4b53-984d-039ac77dc89e	1.0	PubMed	17671428	Spy1 enhances phosphorylation and degradation of the cell cycle inhibitor p27.	p(HGNC:SPDYA)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
29271105-de8b-41a4-9206-6f035a58fd93	1.0	PubMed	17671428	Additionally, Spy1 expression in synchronized HeLa cells enhanced T187 phosphorylation and degradation of endogenous p27 in late G1 and throughout S-phase.	p(HGNC:SPDYA)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 187))
80b54e7e-2933-4316-b06b-17775c69ef24	1.0	PubMed	18802405	Overexpression of speedy and ringo C increased the levels of p21 and p27.	p(HGNC:SPDYC)	directlyIncreases	p(HGNC:CDKN1B)
9f0ab05a-0b3e-433d-aeab-f48c231ab1cb	1.0	PubMed	22450659	Moreover, we showed that the re-introduction of SPHK1 (without the 3 '-UTR), but not with the 3 '-UTR, could abrogate the miR-124-mediated induction of p21 $ ^ {{\ rm Cip1}} $ and p27 $ ^ {{\ rm Kip1}} $, as well as rescue the miR-124-induced proliferation inhibition.	p(HGNC:SPHK1)	directlyDecreases	act(p(HGNC:CDKN1B))
8ad9849b-c53e-43ff-9c8e-32231b26aa15	1.0	PubMed	20054616	In addition, we found that Spry1 overexpression is sufficient to up-regulate p21 and p27, two well-known inhibitors of cyclin dependent kinases.	p(HGNC:SPRY1)	directlyIncreases	act(p(HGNC:CDKN1B))
8fe4693e-ee4c-4a1f-835b-9d9acc50ee88	1.0	PubMed	17254967	Src regulates p27 stability through phosphorylation of p27 at tyrosine 74 and tyrosine 88. Our data indicate that phosphorylation by src impairs the cdk2 inhibitory action of p27	p(HGNC:SRC)	directlyDecreases	act(p(HGNC:CDKN1B))
94a9d59b-5fbe-4f71-b815-a646b8b37279	1.0	PubMed	21785466	Consistently, SRC inhibition seems to promote the increase in p27 nuclear level also by inactivating the AKT kinase and downregulating cyclin D1, which would otherwise delay p27 nuclear import and provoke its cytoplasmic accumulation.	p(HGNC:SRC)	directlyDecreases	p(HGNC:CDKN1B)
f1dcd42a-5200-48b7-a601-203d2596898a	1.0	PubMed	17254967	Moreover, induced overexpression of dominant negative Src increased p27 t in MCF-7 ().	p(HGNC:SRC)	directlyIncreases	act(p(HGNC:CDKN1B))
8022f9a9-b662-4ced-bb04-b3c20bdbbb28	1.0	PubMed	19112177	Taken together, our findings indicate that HINT1 up-regulates cellular levels of p27 (KIP1) by two mechanisms : 1) it inhibits its ubiquitylation by targeting the SCF (SKP2) ubiquitin ligase complex, and 2) it inhibits the phosphorylation of p27 (KIP1) by Src via inhibiting Src expression.	p(HGNC:SRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
cb5059bd-7116-4602-8732-2841eba7dd83	1.0	PubMed	17254966	Src phosphorylates the tyrosine residues 88 and 74 of p27.	p(HGNC:SRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, 74))
09d4f660-0b9f-4e8c-b0e1-c48b44c13475	1.0	PubMed	17254966	Src phosphorylates the tyrosine residues 88 and 74 of p27.	p(HGNC:SRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, 88))
d713982c-d237-45f0-b217-49f183e16ab0	1.0	PubMed	18710949	However, Src treatment led to tyrosine phosphorylation of p27 and catalytic activation of assembled cyclin D1-Cdk4-p27 complexes.	p(HGNC:SRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Tyr))
0aee450c-971d-4c9b-954e-02b9eb6d83ef	1.0	PubMed	17254967	Src regulates p27 stability through phosphorylation of p27 at tyrosine 74 and tyrosine 88. Our data indicate that phosphorylation by src impairs the cdk2 inhibitory action of p27	p(HGNC:SRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Tyr, 74))
d0868488-6d6d-4d3e-bb41-01487f06fedc	1.0	PubMed	17254967	Src regulates p27 stability through phosphorylation of p27 at tyrosine 74 and tyrosine 88. Our data indicate that phosphorylation by src impairs the cdk2 inhibitory action of p27	p(HGNC:SRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Tyr, 88))
b2237b72-e4bb-4d91-853a-758fc3c46515	1.0	PubMed	17254967	Src regulates p27 stability through phosphorylation of p27 at tyrosine 74 and tyrosine 88. Our data indicate that phosphorylation by src impairs the cdk2 inhibitory action of p27	p(HGNC:SRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Tyr, 89))
052af71e-b94e-40e8-9afd-36e159910c5f	1.0	PubMed	22651821	Conversely, in serum deprived conditions, SST decreased the expression of p27 Kip1 upto ~ 50%, whereas the effects of independent receptor activation were comparable to control (*, p < 0.05).	p(HGNC:SST)	directlyDecreases	p(HGNC:CDKN1B)
fec64d68-c0b6-4230-bcb6-428d23cf62a8	1.0	PubMed	18567806	We also determined that TGF beta induces the production of SST and potentially activates the negative growth autocrine loop of SST, which leads to the downstream induction of multiple growth inhibitory effectors : protein tyrosine phosphatases (i.e., SHPTP1 and SHPTP2), p21 (Waf1 and Cip1), and p27 (Kip1).	p(HGNC:SST)	directlyIncreases	act(p(HGNC:CDKN1B))
9ad1e200-bfb9-488a-b671-c16e84435001	1.0	PubMed	22651821	Earlier studies have revealed that SSTR2 but not SSTR3 mediated induction of cyclin dependent kinase inhibitors p21 and p27 Kip1 leads to cell cycle arrest [XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR].	p(HGNC:SSTR3)	directlyIncreases	act(p(HGNC:CDKN1B))
4983b363-30a4-417c-9f1c-46a7539eee9b	1.0	PubMed	21084836	Finally, STAT1 deficient cells not only proliferate at a greater rate, but have enhanced phosphorylated pRb-(S795), cyclin E and reduced p27 (Kip1) and p21 (Cip1).	p(HGNC:STAT1)	directlyDecreases	act(p(HGNC:CDKN1B))
35468bba-4c4e-4613-a243-80ef4e45703d	1.0	PubMed	23333463	Further, knockdown of STAT3 by siRNA significantly downregulated Skp2 expression, and upregulated the expression of p27 and p21, in both cell lines (B).	p(HGNC:STAT3)	directlyDecreases	p(HGNC:CDKN1B)
10782d03-6fc0-45e3-afae-40f48235f51b	1.0	PubMed	25684140	p27 knockdown in highly metastatic PI3K activated cells reduces STAT3 binding to the TWIST1 promoter, TWIST1 promoter activity and TWIST1 expression, reverts EMT and impairs metastasis, whereas activated STAT3 rescues p27 knockdown.	p(HGNC:STAT3)	directlyIncreases	act(p(HGNC:CDKN1B))
c6e09889-15fb-4816-84a9-65442213126f	1.0	PubMed	25412315	In colorectal cancer cells, the downregulation of STAT3 increases p27 expression.	p(HGNC:STAT3)	directlyIncreases	p(HGNC:CDKN1B)
dba10f7f-fa56-4a71-a726-d7ccd809ceda	1.0	PubMed	24401087	Consistently we got that Stat6 suppresses p21 and p27 transcriptional activity, which was abated by flag-Stat6-m transfection.	p(HGNC:STAT6)	directlyDecreases	act(p(HGNC:CDKN1B))
a5958922-b4c0-4fa4-8161-5ae539952332	1.0	PubMed	24401087	Moreover, Stat6 overexpression and knockdown, respectively, increased or prevented the induction of p21 and p27 gene expression by progesterone.	p(HGNC:STAT6)	directlyDecreases	p(HGNC:CDKN1B)
7a232915-e8b1-4409-9a5f-81f005366976	1.0	PubMed	24401087	Confirming the results of previous studies [XREF_BIBR, XREF_BIBR], Stat6 or progesterone treatment alone stimulated both p21 and p27 gene promoter activities.	p(HGNC:STAT6)	directlyIncreases	act(p(HGNC:CDKN1B))
c06dc5dc-5e9b-4aa0-a5d4-d10200a1af11	1.0	PubMed	24401087	ChIP and luciferase were assayed to determine whether Stat6 induces p21 and p27 expression by recruitment at the proximal Sp1 binding sites of the gene promoters.	p(HGNC:STAT6)	directlyIncreases	p(HGNC:CDKN1B)
70948138-8519-4bf7-a02c-f7a56d3167cd	1.0	PubMed	17216128	Coexpression of WDR6 and LKB1 was able to induce a cyclin dependent kinase (CDK) inhibitor p27 (Kip1).	p(HGNC:STK11)	directlyIncreases	act(p(HGNC:CDKN1B))
30869998-2870-4ed0-aa50-009127a2eb42	1.0	PubMed	24708177	However, the authors did not describe in detail whether cytoplasmic p27 regulates STMN1 function or whether cytoplasmic STMN1 inhibits the import of p27 into the nucleus.	p(HGNC:STMN1)	directlyDecreases	act(p(HGNC:CDKN1B))
82facf9e-180a-4317-ba5e-2d1bf72787a2	1.0	PubMed	24708177	In addition, STMN1 knockdown increased p27 expression.	p(HGNC:STMN1)	directlyDecreases	p(HGNC:CDKN1B)
45ac4a99-50f1-4f08-99ce-41554768f233	1.0	PubMed	23333463	Interestingly, p27 and p21 may serve as the downstream effectors of stathmin as the depletion of stathmin upregulated p27 and p21 in melanoma cells.	p(HGNC:STMN1)	directlyIncreases	act(p(HGNC:CDKN1B))
0d3a33e6-e0df-4e7f-a795-191420030fc6	1.0	PubMed	24708177	STMN1 depletion induced total p27 protein expression and also had a tendency to increase nuclear p27 expression.	p(HGNC:STMN1)	directlyIncreases	p(HGNC:CDKN1B)
0e54d570-2930-4826-9a20-6313555aa572	1.0	PubMed	18025037	First, expression of SUMO1 led to the recruitment of HDAC1 to target promoters of BRCA1, the release of BRCA1, and the subsequent repression of transcription of the BRCA1 target genes, Gadd45alpha, p27 KIP1 and p21 WAF and CIP1.	p(HGNC:SUMO1)	directlyDecreases	p(HGNC:CDKN1B)
aad42d64-1507-4178-b3d2-cce38eeb20ec	1.0	PubMed	18025037	First, expression of SUMO1 led to the recruitment of HDAC1 to target promoters of BRCA1, the release of BRCA1, and the subsequent repression of transcription of the BRCA1 target genes, Gadd45alpha, p27 KIP1 and p21 WAF and CIP1.	p(HGNC:SUMO1)	directlyIncreases	p(HGNC:CDKN1B)
8cad3da6-7b97-437b-b396-335957f030ad	1.0	PubMed	24086649	In contrast, enforced expression of TROP2 showed increased expression of Cyclin D1, cyclin E, CDK2 and CDK4, but decreased expression of the p27.	p(HGNC:TACSTD2)	directlyDecreases	p(HGNC:CDKN1B)
6f62285b-4b44-41aa-b3bf-dd3d97b2b577	1.0	PubMed	20516119	Upon Taspase1 knockdown, p27 transcription was increased ~ 1.5 fold (XREF_SUPPLEMENTARY), consistent with the known regulation of p27 transcription by Taspase1 (XREF_BIBR).	p(HGNC:TASP1)	directlyDecreases	p(HGNC:CDKN1B)
7b9a74b0-1cb5-403b-9dd5-c9cd347b9985	1.0	PubMed	20516119	Interestingly, the protein half-life of p27 was also increased (XREF_SUPPLEMENTARY), indicating that Taspase1 can modulate p27 protein expression through transcription and protein degradation.	p(HGNC:TASP1)	directlyIncreases	p(HGNC:CDKN1B)
6157366f-afee-4b46-8bec-a58c5ac7ca30	1.0	PubMed	24243687	Overexpression of nuclear TBLR1 in LNCaP cells also leads to increased expression of the cell cycle inhibitor p27, an androgen regulated gene which may be responsible for the G0/G1 cell cycle arrest observed in our proliferation studies.	p(HGNC:TBL1XR1)	directlyIncreases	p(HGNC:CDKN1B)
8dd08b76-5bd5-4811-a295-8faf9d017af2	1.0	PubMed	19576211	To explore this assumption, we first demonstrated that the inhibition of TXS gradually increased the level of total p27 proteins in lung cancer cells.	p(HGNC:TBXAS1)	directlyDecreases	act(p(HGNC:CDKN1B))
01c8b278-b7a7-4e7d-9d2e-c3134827984f	1.0	PubMed	19576211	We, therefore, analyzed the expression of p27 proteins in the cytosolic and nuclear fractions of lung cancer cells and found that the inhibition of TXS markedly up-regulated the level of the nuclear p27 protein but not the level of the cytosolic p27.	p(HGNC:TBXAS1)	directlyDecreases	p(HGNC:CDKN1B)
12dd246a-dd4a-4f97-899e-be25eee4b718	1.0	PubMed	19576211	The inhibition of TXS can lead to the cell death and apoptosis of lung cancer cells, likely via the elevation of the nuclear p27 since the TXS inhibition promotes the level of the nuclear p27 and the reduction of p27 can recover cell death induced by TXS inhibition in lung cancer cells.	p(HGNC:TBXAS1)	directlyIncreases	p(HGNC:CDKN1B)
95a75060-5027-4b20-93f2-cea82a85a7dc	1.0	PubMed	25970772	Cytoplasmic translocation of pYAP may release the p27 transcription inhibition mediated by TEAD4 and KLF5.	p(HGNC:TEAD4)	directlyDecreases	act(p(HGNC:CDKN1B))
e84c6fb2-e175-46c8-aef9-25635bb14e16	1.0	PubMed	25970772	Knockdown of TEAD4 and KLF5 together additively induced the expression of p27 and TEAD4 could not efficiently suppress the p27 expression without KLF5 suggest that TEAD4 and KLF5 collaborate to suppress the p27 gene transcription in TNBC cells.	p(HGNC:TEAD4)	directlyDecreases	p(HGNC:CDKN1B)
8f1acec3-8aaf-4b06-8af1-653cbbd97021	1.0	PubMed	25970772	Depletion of either TEAD4 or KLF5 activated the p27 gene promoter and increased the p27 mRNA levels.	p(HGNC:TEAD4)	directlyIncreases	act(p(HGNC:CDKN1B))
0004b4f6-2e99-4f2a-a35d-44244247c9c1	1.0	PubMed	25970772	Here, we knocked down TEAD4 and KLF5 in HCC1937 and HCC1806 TNBC cell lines by two different siRNAs, and we observed that silencing KLF5 or TEAD4 resulted in up-regulation of p27 protein levels in both cell lines.	p(HGNC:TEAD4)	directlyIncreases	p(HGNC:CDKN1B)
f8ab57ea-8951-4dd5-b915-ca73ed08ffbd	1.0	PubMed	19672266	AP-2alpha activates p27 kip1 promoter.	p(HGNC:TFAP2A)	directlyIncreases	act(p(HGNC:CDKN1B))
c102ceb4-4d6b-4df9-b9af-dbaacdfbd815	1.0	PubMed	19672266	Promoter activity and ChIP analysis indicated that AP-2alpha induces p27 kip1 protein levels by direct binding to and transactivation of its promoter.	p(HGNC:TFAP2A)	directlyIncreases	p(HGNC:CDKN1B)
030286b7-5f6f-46f1-87b1-fdb636064bd7	1.0	PubMed	22014979	Incomplete regulation of pSp27 by JNK activity might be possible presumably due to combinatory involvement of other molecules like Akt and/or KIS.In addition to phosphorylation of Ser10, phosphorylation of p27 Thr157 by Akt or of Thr198 by p90 ribosomal S6-kinase (p90RSK) causes stabilization in the cytosol via binding to 14-3-3 proteins and inhibition of re-entry into the nucleus.	p(HGNC:TFRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 157))
4d3c9fa7-4865-4f77-8bdd-2fa8e48daaa9	1.0	PubMed	6985615	MAPKs were not directly associated with p27Kip1 phosphorylation at Thr198, but the p90 ribosomal protein S6 kinases (RSKs) could bind to and directly phosphorylate p27Kip1 at Thr198 in a Ras/Raf/MEK dependent manner.	p(HGNC:TFRC)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 198))
f60aa86b-adb8-4d56-814b-3dccda1da1ab	1.0	PubMed	20876581	Bafilomycin A1, but not MG132, blocked TGF-beta1 down-regulation of p27, suggesting that p27 levels were regulated through autophagy.	p(HGNC:TGFB1)	directlyDecreases	act(p(HGNC:CDKN1B))
cd6cea34-5f8c-4b00-a82f-335caa61159a	1.0	PubMed	19020999	Treatment with transforming growth factor beta 1, which regulates pituitary cell proliferation, reduced Gal-3 as well as p27 expression levels in cultured HP75 pituitary tumor cells [XREF_BIBR].	p(HGNC:TGFB1)	directlyDecreases	p(HGNC:CDKN1B)
6d27a945-25be-4485-bede-531409880e98	1.0	PubMed	24747824	CDK4/6 and CDK2, however, may be inhibited at the start of this process by p15 and p27 Kip1, which may be stimulated by TGFbeta1 via p-Smad2 and p-Smad3.	p(HGNC:TGFB1)	directlyIncreases	act(p(HGNC:CDKN1B))
f9da3b40-84cf-46ae-8522-fc2586eb4cfd	1.0	PubMed	4704329	However, TGF-beta1 treatment did not cause growth inhibition or alter the level of cyclin dependent kinase inhibitor p27.	p(HGNC:TGFB1)	directlyIncreases	p(HGNC:CDKN1B)
20e56fd9-8c2e-4bca-abca-99b4e8b423a1	1.0	PubMed	6121131	In these cells, TGF-beta2 downregulated Cdk4 expression and prevented the phosphorylation of p27, which is a prerequisite for nuclear export of the inhibitor molecule for degradation.	p(HGNC:TGFB2)	directlyDecreases	p(HGNC:CDKN1B, pmod(Ph))
e950f775-e30f-4582-ae68-6c3ce7596c63	1.0	PubMed	6121131	When the effect of TGF-beta2 at the level of protein synthesis was determined, TGF-beta2 markedly downregulated Cdk4 synthesis and slightly upregulated p27 synthesis in actively cycling cells.	p(HGNC:TGFB2)	directlyIncreases	act(p(HGNC:CDKN1B))
64ec5613-dc91-47bb-aed3-1116fa540405	1.0	PubMed	6121131	Nuclear Cdk4 was absent when the actively cycling cells were treated with TGF-beta2, whereas TGF-beta2 did not induce the expression of nuclear p27 in the same cultures.	p(HGNC:TGFB2)	directlyIncreases	p(HGNC:CDKN1B)
76239cdd-fa2c-4439-b3d7-df9730d4b70c	1.0	PubMed	6148591	When cells were stained for phosphorylated p27 (Kip1), FGF-2 markedly enhanced the staining of phosphorylated p27 (Kip1) in nuclei, whereas both cAMP and TGF-beta2 prevented the phosphorylation of p27 (Kip1).	p(HGNC:TGFB2)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
cf41afc2-be0c-430c-8392-cd0282f9c45e	1.0	PubMed	21871555	After 24h IFN-beta and TGZ alone induced only a slight increase of p27, while the combination induced a 2-fold increase of p27 compared to untreated cells.Therefore, the delay of G/G-S phase progression occurred together with an increase in p21 and p27 protein expression that was more evident after 24h of treatment with the pharmacological combination.This increase was mainly related to a decrease in the proteasome dependent degradation of both proteins.	p(HGNC:TGM7)	directlyIncreases	act(p(HGNC:CDKN1B))
8f0251ee-8d16-46e4-86cf-65d339824c53	1.0	PubMed	21871555	On the other hand, the regulation of p21 and p27 expression by TGZ appeared to be independent from both STAT-1 and STAT-3.	p(HGNC:TGM7)	directlyIncreases	p(HGNC:CDKN1B)
863b640d-b1a4-4b91-853a-6273577ad7c0	1.0	PubMed	16407831	We further show that TIMP-1 modulation of cyclin D (1) and p27 (KIP1) is achieved through TIMP-1-mediated differential regulation of protein stability independent of growth factor signaling.	p(HGNC:TIMP1)	directlyIncreases	act(p(HGNC:CDKN1B))
3f77c836-3f80-495e-8c21-dae7643ba432	1.0	PubMed	16326706	Protein-tyrosine phosphatase inhibitors or expression of a dominant negative Shp-1 mutant ablates TIMP-2 induction of p27Kip1.	p(HGNC:TIMP2)	directlyDecreases	act(p(HGNC:CDKN1B))
2fe2fdda-70af-4749-90c5-c0d61c45a586	1.0	PubMed	19332113	This is supported by the observation that Grg4 significantly enhanced the repression of p27 kip1 promoter activity by Cux1 in a reporter assay.	p(HGNC:TLE4)	directlyDecreases	act(p(HGNC:CDKN1B))
c78aa019-de5c-4e4c-93ba-d2d534ffbb41	1.0	PubMed	22014979	While studying the biological significance of TM4SF5 mediated p27 regulation, we found that c-Jun N-terminal kinase (JNK) activity was also involved in p27 Ser10 phosphorylation and cytosolic localization in the TM4SF5 expressing cells and, that inhibition or suppression of JNK recovered adherence junctions that were disrupted by TM4SF5 expression.Parental SNU449, SNU761 hepatocellular carcinoma or HCC827 lung cancer cells lacking TM4SF5 (Korean Cell Bank) were infected with control retrovirus (SNU449Cp) or TM4SF5-retrovirus (SNU449Tp), as previously described, or were transiently or stably transfected with control mock or TM4SF5 plasmid tagged with FLAG or green fluorescent protein (GFP).	p(HGNC:TM4SF5)	directlyIncreases	act(p(HGNC:CDKN1B))
111693f9-b318-4aef-b67d-33f817e29c69	1.0	PubMed	22014979	These observations indicate that JNK can regulate adherence junctions via stabilization of p27 in the cytosol.TM4SF5 expression in hepatocytes caused EMT via cytoplasmic p27 stabilization and morphological changes; Our previous study showed that TM4SF5 expression enhances p27 expression and Ser10 phosphorylation (pSp27), which is correlated with an enhanced Akt activity in TM4SF5 positive cells, although the mechanistic aspects of how Akt is responsible for the TM4SF5 mediated cytosolic p27 accumulation or stabilization have not been explained.	p(HGNC:TM4SF5)	directlyIncreases	p(HGNC:CDKN1B)
f5765d83-bd05-4e0a-bbb1-a883cf94a297	1.0	PubMed	26709920	Studies in that cancer suggested that TM4SF5 could enhance p27 Kip1 expression and phosphorylation and lead to epithelial-mesenchymal transition (EMT) to mediate tumorigenesis, metastasis and gefitinib resistance [XREF_BIBR - XREF_BIBR].	p(HGNC:TM4SF5)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
